InvoiceNo,CustomerID,InvoiceDate,Country,StockCode,Description,Quantity,UnitPrice,Revenue,Date,DateID
547850,14472.0,2011-03-27 12:06:00,United Kingdom,85188A,GREEN METAL SWINGING BUNNY,4,0.85,3.4,2011-03-27 12:06:00,4212
547860,17625.0,2011-03-27 12:21:00,United Kingdom,22249,DECORATION WHITE CHICK MAGIC GARDEN,3,0.85,2.55,2011-03-27 12:21:00,4213
547861,16701.0,2011-03-27 12:36:00,United Kingdom,75049L,LARGE CIRCULAR MIRROR MOBILE,96,1.25,120.0,2011-03-27 12:36:00,4214
547862,12841.0,2011-03-27 12:54:00,United Kingdom,84231,EASTER BUNNY WITH BASKET ON BACK,10,0.65,6.5,2011-03-27 12:54:00,4215
547863,12728.0,2011-03-27 13:07:00,France,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,6,2.55,15.299999999999999,2011-03-27 13:07:00,4216
547864,15716.0,2011-03-27 13:10:00,United Kingdom,85186A,EASTER BUNNY GARLAND OF FLOWERS,6,0.42,2.52,2011-03-27 13:10:00,4217
547866,14878.0,2011-03-27 13:21:00,United Kingdom,84218,BOX/12 CHICK & EGG IN BASKET,3,1.95,5.85,2011-03-27 13:21:00,4218
547867,13357.0,2011-03-27 13:56:00,United Kingdom,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,2,4.95,9.9,2011-03-27 13:56:00,4219
547870,13668.0,2011-03-27 14:18:00,United Kingdom,82494L,WOODEN FRAME ANTIQUE WHITE ,4,2.55,10.2,2011-03-27 14:18:00,4220
547871,16931.0,2011-03-27 14:28:00,United Kingdom,21770,OPEN CLOSED METAL SIGN,1,4.95,4.95,2011-03-27 14:28:00,4221
547872,16777.0,2011-03-27 14:34:00,United Kingdom,23154,SET OF 4 JAM JAR MAGNETS,2,2.08,4.16,2011-03-27 14:34:00,4222
547873,13240.0,2011-03-27 15:33:00,United Kingdom,21376,LARGE  TALL CAMPHOR WOOD TOADSTOOL ,4,5.45,21.8,2011-03-27 15:33:00,4223
547874,14476.0,2011-03-27 15:39:00,United Kingdom,22090,PAPER BUNTING RETROSPOT,2,2.95,5.9,2011-03-27 15:39:00,4224
547875,13408.0,2011-03-27 15:40:00,United Kingdom,46000S,POLYESTER FILLER PAD 40x40cm,2,1.45,2.9,2011-03-27 15:40:00,4225
547876,16638.0,2011-03-27 15:41:00,United Kingdom,22215,CAKE STAND WHITE TWO TIER LACE,2,8.5,17.0,2011-03-27 15:41:00,4226
547877,14573.0,2011-03-27 15:46:00,United Kingdom,37479B,CUBIC MUG FLOCK BLUE ON BROWN,1,2.55,2.55,2011-03-27 15:46:00,4227
547878,15939.0,2011-03-27 16:01:00,United Kingdom,84970S,HANGING HEART ZINC T-LIGHT HOLDER,90,0.64,57.6,2011-03-27 16:01:00,4228
547879,12877.0,2011-03-27 16:03:00,United Kingdom,15044C,PURPLE PAPER PARASOL,12,2.95,35.400000000000006,2011-03-27 16:03:00,4229
547880,15426.0,2011-03-27 16:05:00,United Kingdom,21314,SMALL GLASS HEART TRINKET POT,2,2.1,4.2,2011-03-27 16:05:00,4230
547881,13110.0,2011-03-27 16:08:00,United Kingdom,22692,DOORMAT WELCOME TO OUR HOME,1,7.95,7.95,2011-03-27 16:08:00,4231
547882,14911.0,2011-03-28 07:53:00,EIRE,21043,APRON MODERN VINTAGE COTTON,12,5.95,71.4,2011-03-28 07:53:00,4232
547883,14755.0,2011-03-28 08:40:00,United Kingdom,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,1.25,15.0,2011-03-28 08:40:00,4233
547884,13481.0,2011-03-28 09:07:00,United Kingdom,21232,STRAWBERRY CERAMIC TRINKET BOX,12,1.25,15.0,2011-03-28 09:07:00,4234
547885,17314.0,2011-03-28 09:16:00,United Kingdom,22483,RED GINGHAM TEDDY BEAR ,12,2.95,35.400000000000006,2011-03-28 09:16:00,4235
547886,13652.0,2011-03-28 09:21:00,United Kingdom,11001,ASSTD DESIGN RACING CAR PEN,16,1.69,27.04,2011-03-28 09:21:00,4236
547887,16245.0,2011-03-28 09:30:00,United Kingdom,21656,RIDGED GLASS POSY VASE ,6,1.45,8.7,2011-03-28 09:30:00,4237
547888,13368.0,2011-03-28 09:59:00,United Kingdom,21916,SET 12 RETRO WHITE CHALK STICKS,24,0.42,10.08,2011-03-28 09:59:00,4238
547890,17227.0,2011-03-28 10:03:00,United Kingdom,84378,SET OF 3 HEART COOKIE CUTTERS,12,1.25,15.0,2011-03-28 10:03:00,4239
547891,13266.0,2011-03-28 10:14:00,United Kingdom,10125,MINI FUNKY DESIGN TAPES,20,0.85,17.0,2011-03-28 10:14:00,4240
547892,12669.0,2011-03-28 10:15:00,France,22191,IVORY DINER WALL CLOCK,2,8.5,17.0,2011-03-28 10:15:00,4241
547893,13552.0,2011-03-28 10:25:00,United Kingdom,20679,EDWARDIAN PARASOL RED,3,4.95,14.850000000000001,2011-03-28 10:25:00,4242
547894,13552.0,2011-03-28 10:26:00,United Kingdom,22991,GIRAFFE WOODEN RULER,12,1.95,23.4,2011-03-28 10:26:00,4243
547895,18118.0,2011-03-28 10:52:00,United Kingdom,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,3,1.45,4.35,2011-03-28 10:52:00,4244
547896,17841.0,2011-03-28 11:34:00,United Kingdom,22413,METAL SIGN TAKE IT OR LEAVE IT ,1,2.95,2.95,2011-03-28 11:34:00,4245
547897,12792.0,2011-03-28 11:36:00,Portugal,22567,20 DOLLY PEGS RETROSPOT,12,1.25,15.0,2011-03-28 11:36:00,4246
547898,16523.0,2011-03-28 11:49:00,United Kingdom,48185,DOORMAT FAIRY CAKE,4,7.95,31.8,2011-03-28 11:49:00,4247
547900,13649.0,2011-03-28 11:51:00,United Kingdom,22300,COFFEE MUG DOG + BALL DESIGN,6,2.55,15.299999999999999,2011-03-28 11:51:00,4248
547902,17765.0,2011-03-28 11:58:00,United Kingdom,22217,T-LIGHT HOLDER HANGING LACE,8,1.25,10.0,2011-03-28 11:58:00,4249
547903,15039.0,2011-03-28 11:59:00,United Kingdom,47599A,PINK PARTY BAGS,1,2.1,2.1,2011-03-28 11:59:00,4250
547906,14410.0,2011-03-28 12:13:00,United Kingdom,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,1,2.95,2.95,2011-03-28 12:13:00,4251
547907,15083.0,2011-03-28 12:18:00,United Kingdom,22969,HOMEMADE JAM SCENTED CANDLES,24,1.45,34.8,2011-03-28 12:18:00,4252
547909,15033.0,2011-03-28 12:22:00,United Kingdom,21558,SKULL LUNCH BOX WITH CUTLERY ,1,2.55,2.55,2011-03-28 12:22:00,4253
547910,14159.0,2011-03-28 12:23:00,United Kingdom,21454,PAINTED PINK RABBIT ,4,0.85,3.4,2011-03-28 12:23:00,4254
547911,14127.0,2011-03-28 12:25:00,United Kingdom,46000R,POLYESTER FILLER PAD 45x30cm,2,1.45,2.9,2011-03-28 12:25:00,4255
547912,18010.0,2011-03-28 12:27:00,United Kingdom,22526,WHEELBARROW FOR CHILDREN ,1,12.75,12.75,2011-03-28 12:27:00,4256
547914,12594.0,2011-03-28 12:35:00,Italy,22139,RETROSPOT TEA SET CERAMIC 11 PC ,6,4.25,25.5,2011-03-28 12:35:00,4257
547918,15249.0,2011-03-28 12:49:00,United Kingdom,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,4.95,14.850000000000001,2011-03-28 12:49:00,4258
547919,13760.0,2011-03-28 12:52:00,United Kingdom,22933,BAKING MOULD EASTER EGG MILK CHOC,1,2.95,2.95,2011-03-28 12:52:00,4259
547920,14730.0,2011-03-28 12:52:00,United Kingdom,21031,SPACE CADET BLACK,1,1.25,1.25,2011-03-28 12:52:00,4259
547921,14766.0,2011-03-28 13:28:00,United Kingdom,85169A,IVORY LOVE BIRD CANDLE,12,1.25,15.0,2011-03-28 13:28:00,4260
547922,15624.0,2011-03-28 13:32:00,United Kingdom,22464,HANGING METAL HEART LANTERN,12,1.65,19.799999999999997,2011-03-28 13:32:00,4261
547923,14344.0,2011-03-28 13:35:00,United Kingdom,22602,CHRISTMAS RETROSPOT HEART WOOD,12,0.85,10.2,2011-03-28 13:35:00,4262
547924,17749.0,2011-03-28 13:39:00,United Kingdom,22423,REGENCY CAKESTAND 3 TIER,1,10.95,10.95,2011-03-28 13:39:00,4263
547925,12481.0,2011-03-28 13:57:00,Germany,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,6,2.55,15.299999999999999,2011-03-28 13:57:00,4264
547926,12481.0,2011-03-28 13:59:00,Germany,21399,BLUE POLKADOT COFFEE MUG,48,2.1,100.80000000000001,2011-03-28 13:59:00,4265
547931,12594.0,2011-03-28 14:01:00,Italy,POST,POSTAGE,1,18.0,18.0,2011-03-28 14:01:00,4266
547934,12474.0,2011-03-28 14:07:00,Germany,22233,JIGSAW RABBIT AND BIRDHOUSE,12,1.65,19.799999999999997,2011-03-28 14:07:00,4267
547935,15874.0,2011-03-28 14:19:00,United Kingdom,22656,VINTAGE BLUE KITCHEN CABINET,1,125.0,125.0,2011-03-28 14:19:00,4268
547936,15874.0,2011-03-28 14:23:00,United Kingdom,48187,DOORMAT NEW ENGLAND,2,7.95,15.9,2011-03-28 14:23:00,4269
547937,15068.0,2011-03-28 14:27:00,United Kingdom,21792,CLASSIC FRENCH STYLE BASKET GREEN ,2,6.75,13.5,2011-03-28 14:27:00,4270
547938,13901.0,2011-03-28 14:33:00,United Kingdom,22288,HANGING METAL RABBIT DECORATION,24,1.25,30.0,2011-03-28 14:33:00,4271
547939,15611.0,2011-03-28 14:42:00,United Kingdom,22423,REGENCY CAKESTAND 3 TIER,10,10.95,109.5,2011-03-28 14:42:00,4272
547940,16814.0,2011-03-28 14:43:00,United Kingdom,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,24,1.25,30.0,2011-03-28 14:43:00,4273
547941,16692.0,2011-03-28 14:46:00,United Kingdom,POST,POSTAGE,1,18.0,18.0,2011-03-28 14:46:00,4274
547942,14538.0,2011-03-28 14:57:00,United Kingdom,22499,WOODEN UNION JACK BUNTING,6,5.95,35.7,2011-03-28 14:57:00,4275
547944,12971.0,2011-03-28 14:59:00,United Kingdom,22509,SEWING BOX RETROSPOT DESIGN ,1,16.95,16.95,2011-03-28 14:59:00,4276
547945,14851.0,2011-03-28 14:59:00,United Kingdom,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,0.64,7.68,2011-03-28 14:59:00,4276
547946,12971.0,2011-03-28 14:59:00,United Kingdom,21448,12 DAISY PEGS IN WOOD BOX,12,1.65,19.799999999999997,2011-03-28 14:59:00,4276
547947,15032.0,2011-03-28 15:03:00,United Kingdom,22384,LUNCH BAG PINK POLKADOT,10,1.65,16.5,2011-03-28 15:03:00,4277
547949,14021.0,2011-03-28 15:10:00,United Kingdom,22699,ROSES REGENCY TEACUP AND SAUCER ,24,2.95,70.80000000000001,2011-03-28 15:10:00,4278
547960,15644.0,2011-03-28 15:27:00,United Kingdom,22149,FELTCRAFT 6 FLOWER FRIENDS,2,2.1,4.2,2011-03-28 15:27:00,4279
547962,12957.0,2011-03-28 15:38:00,United Kingdom,17129F,BLUE GLASS GEMS IN BAG,12,0.64,7.68,2011-03-28 15:38:00,4280
547963,13037.0,2011-03-28 15:42:00,United Kingdom,22920,HERB MARKER BASIL,12,0.65,7.800000000000001,2011-03-28 15:42:00,4281
547965,15809.0,2011-03-28 15:47:00,United Kingdom,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,2.95,17.700000000000003,2011-03-28 15:47:00,4282
547969,17238.0,2011-03-28 16:27:00,United Kingdom,20977,36 PENCILS TUBE WOODLAND,8,1.25,10.0,2011-03-28 16:27:00,4283
547970,17238.0,2011-03-28 16:28:00,United Kingdom,22990,COTTON APRON PANTRY DESIGN,1,4.95,4.95,2011-03-28 16:28:00,4284
547971,17917.0,2011-03-28 16:37:00,United Kingdom,16216,LETTER SHAPE PENCIL SHARPENER,10,0.16,1.6,2011-03-28 16:37:00,4285
547972,12557.0,2011-03-28 16:41:00,Spain,22383,LUNCH BAG SUKI  DESIGN ,150,1.65,247.5,2011-03-28 16:41:00,4286
547985,16455.0,2011-03-29 08:43:00,United Kingdom,22082,RIBBON REEL STRIPES DESIGN ,10,1.65,16.5,2011-03-29 08:43:00,4287
547986,18177.0,2011-03-29 08:46:00,United Kingdom,21931,JUMBO STORAGE BAG SUKI,10,1.95,19.5,2011-03-29 08:46:00,4288
547987,17428.0,2011-03-29 09:11:00,United Kingdom,20711,JUMBO BAG TOYS ,10,1.95,19.5,2011-03-29 09:11:00,4289
547990,15589.0,2011-03-29 09:53:00,United Kingdom,47580,TEA TIME DES TEA COSY,6,2.55,15.299999999999999,2011-03-29 09:53:00,4290
547991,15589.0,2011-03-29 09:54:00,United Kingdom,23076,ICE CREAM SUNDAE LIP GLOSS,24,1.25,30.0,2011-03-29 09:54:00,4291
548003,18044.0,2011-03-29 10:39:00,United Kingdom,21506,"FANCY FONT BIRTHDAY CARD, ",12,0.42,5.04,2011-03-29 10:39:00,4292
548005,14128.0,2011-03-29 10:49:00,United Kingdom,22718,CARD CAT AND TREE ,12,0.42,5.04,2011-03-29 10:49:00,4293
548006,18226.0,2011-03-29 10:50:00,United Kingdom,22241,GARLAND WOODEN HAPPY EASTER,12,1.25,15.0,2011-03-29 10:50:00,4294
548007,13769.0,2011-03-29 10:51:00,United Kingdom,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2.55,15.299999999999999,2011-03-29 10:51:00,4295
548010,14646.0,2011-03-29 11:04:00,Netherlands,23008,DOLLY GIRL BABY GIFT SET,18,14.95,269.09999999999997,2011-03-29 11:04:00,4296
548011,14646.0,2011-03-29 11:14:00,Netherlands,22149,FELTCRAFT 6 FLOWER FRIENDS,40,2.1,84.0,2011-03-29 11:14:00,4297
548012,17377.0,2011-03-29 11:15:00,United Kingdom,22030,SWALLOWS GREETING CARD,12,0.42,5.04,2011-03-29 11:15:00,4298
548013,17874.0,2011-03-29 11:25:00,United Kingdom,22616,PACK OF 12 LONDON TISSUES ,24,0.29,6.959999999999999,2011-03-29 11:25:00,4299
548014,17719.0,2011-03-29 11:29:00,United Kingdom,35241,ENAMEL BLUE RIM BISCUIT BIN,3,4.95,14.850000000000001,2011-03-29 11:29:00,4300
548016,16871.0,2011-03-29 11:39:00,United Kingdom,23076,ICE CREAM SUNDAE LIP GLOSS,24,1.25,30.0,2011-03-29 11:39:00,4301
548017,16871.0,2011-03-29 11:42:00,United Kingdom,22940,FELTCRAFT CHRISTMAS FAIRY,4,4.25,17.0,2011-03-29 11:42:00,4302
548033,14441.0,2011-03-29 12:01:00,United Kingdom,21181,PLEASE ONE PERSON METAL SIGN,12,2.1,25.200000000000003,2011-03-29 12:01:00,4303
548038,15696.0,2011-03-29 12:03:00,United Kingdom,84748,FOLK FELT HANGING MULTICOL GARLAND,4,3.75,15.0,2011-03-29 12:03:00,4304
548144,13798.0,2011-03-29 12:29:00,United Kingdom,85099B,JUMBO BAG RED RETROSPOT,100,1.65,165.0,2011-03-29 12:29:00,4305
548148,17931.0,2011-03-29 12:31:00,United Kingdom,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,1.95,1.95,2011-03-29 12:31:00,4306
548150,17315.0,2011-03-29 12:55:00,United Kingdom,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,4.95,4.95,2011-03-29 12:55:00,4307
548151,13803.0,2011-03-29 12:57:00,United Kingdom,22457,NATURAL SLATE HEART CHALKBOARD ,6,2.95,17.700000000000003,2011-03-29 12:57:00,4308
548152,17398.0,2011-03-29 13:04:00,United Kingdom,21231,SWEETHEART CERAMIC TRINKET BOX,12,1.25,15.0,2011-03-29 13:04:00,4309
548153,15129.0,2011-03-29 13:05:00,United Kingdom,22523,CHILDS GARDEN FORK PINK,12,0.85,10.2,2011-03-29 13:05:00,4310
548154,17675.0,2011-03-29 13:06:00,United Kingdom,21671,RED SPOT CERAMIC DRAWER KNOB,12,1.25,15.0,2011-03-29 13:06:00,4311
548156,14871.0,2011-03-29 13:22:00,United Kingdom,21586,KINGS CHOICE GIANT TUBE MATCHES,3,2.55,7.6499999999999995,2011-03-29 13:22:00,4312
548157,14298.0,2011-03-29 13:27:00,United Kingdom,85099F,JUMBO BAG STRAWBERRY,60,1.95,117.0,2011-03-29 13:27:00,4313
548158,15906.0,2011-03-29 13:28:00,United Kingdom,22430,ENAMEL WATERING CAN CREAM,1,4.95,4.95,2011-03-29 13:28:00,4314
548159,15906.0,2011-03-29 13:32:00,United Kingdom,22699,ROSES REGENCY TEACUP AND SAUCER ,4,2.95,11.8,2011-03-29 13:32:00,4315
548160,16253.0,2011-03-29 13:33:00,United Kingdom,22077,6 RIBBONS RUSTIC CHARM,24,1.65,39.599999999999994,2011-03-29 13:33:00,4316
548169,14680.0,2011-03-29 13:48:00,United Kingdom,47566,PARTY BUNTING,50,4.65,232.50000000000003,2011-03-29 13:48:00,4317
548170,15290.0,2011-03-29 13:53:00,United Kingdom,22084,PAPER CHAIN KIT EMPIRE,6,2.95,17.700000000000003,2011-03-29 13:53:00,4318
548171,16422.0,2011-03-29 13:58:00,United Kingdom,21094,SET/6 RED SPOTTY PAPER PLATES,96,0.85,81.6,2011-03-29 13:58:00,4319
548172,15738.0,2011-03-29 14:13:00,United Kingdom,47566B,TEA TIME PARTY BUNTING,4,4.65,18.6,2011-03-29 14:13:00,4320
548176,13439.0,2011-03-29 14:20:00,United Kingdom,85194S,HANGING SPRING FLOWER EGG SMALL,10,0.65,6.5,2011-03-29 14:20:00,4321
548177,12888.0,2011-03-29 14:31:00,United Kingdom,79160,HEART SHAPE WIRELESS DOORBELL,12,2.1,25.200000000000003,2011-03-29 14:31:00,4322
548178,14367.0,2011-03-29 14:35:00,United Kingdom,84978,HANGING HEART JAR T-LIGHT HOLDER,12,1.25,15.0,2011-03-29 14:35:00,4323
548185,15628.0,2011-03-29 14:58:00,United Kingdom,21181,PLEASE ONE PERSON METAL SIGN,12,2.1,25.200000000000003,2011-03-29 14:58:00,4324
548186,13777.0,2011-03-29 15:02:00,United Kingdom,20725,LUNCH BAG RED RETROSPOT,30,1.65,49.5,2011-03-29 15:02:00,4325
548188,13263.0,2011-03-29 15:12:00,United Kingdom,21171,BATHROOM METAL SIGN ,2,1.45,2.9,2011-03-29 15:12:00,4326
548189,16607.0,2011-03-29 15:15:00,United Kingdom,23193,BUFFALO BILL TREASURE BOOK BOX,8,2.25,18.0,2011-03-29 15:15:00,4327
548190,17511.0,2011-03-29 15:18:00,United Kingdom,21154,RED RETROSPOT OVEN GLOVE ,9,1.06,9.540000000000001,2011-03-29 15:18:00,4328
548192,17364.0,2011-03-29 15:22:00,United Kingdom,23077,DOUGHNUT LIP GLOSS ,20,1.25,25.0,2011-03-29 15:22:00,4329
548196,16011.0,2011-03-29 15:44:00,United Kingdom,22766,PHOTO FRAME CORNICE,4,2.95,11.8,2011-03-29 15:44:00,4330
548197,13588.0,2011-03-29 15:53:00,United Kingdom,22256,FELT FARM ANIMAL CHICKEN,12,1.25,15.0,2011-03-29 15:53:00,4331
548198,16712.0,2011-03-29 16:05:00,United Kingdom,22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,1,4.25,4.25,2011-03-29 16:05:00,4332
548199,16945.0,2011-03-29 16:12:00,United Kingdom,21930,JUMBO STORAGE BAG SKULLS,10,1.95,19.5,2011-03-29 16:12:00,4333
548202,16980.0,2011-03-29 16:36:00,United Kingdom,22647,CERAMIC LOVE HEART MONEY BANK,12,0.42,5.04,2011-03-29 16:36:00,4334
548208,14189.0,2011-03-29 17:12:00,United Kingdom,23176,ABC TREASURE BOOK BOX ,8,2.25,18.0,2011-03-29 17:12:00,4335
548210,14606.0,2011-03-29 17:23:00,United Kingdom,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,14,12.75,178.5,2011-03-29 17:23:00,4336
548211,14646.0,2011-03-30 09:06:00,Netherlands,22333,RETROSPOT PARTY BAG + STICKER SET,96,1.65,158.39999999999998,2011-03-30 09:06:00,4337
548212,12456.0,2011-03-30 09:12:00,Switzerland,48173C,DOORMAT BLACK FLOCK ,2,7.95,15.9,2011-03-30 09:12:00,4338
548213,15521.0,2011-03-30 09:15:00,United Kingdom,22623,BOX OF VINTAGE JIGSAW BLOCKS ,6,4.95,29.700000000000003,2011-03-30 09:15:00,4339
548214,13720.0,2011-03-30 09:17:00,United Kingdom,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,3.95,15.8,2011-03-30 09:17:00,4340
548215,15674.0,2011-03-30 09:19:00,United Kingdom,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,1.95,19.5,2011-03-30 09:19:00,4341
548216,12971.0,2011-03-30 09:27:00,United Kingdom,22807,SET OF 6 T-LIGHTS TOADSTOOLS,36,2.95,106.2,2011-03-30 09:27:00,4342
548217,17616.0,2011-03-30 09:31:00,United Kingdom,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,2011-03-30 09:31:00,4343
548218,13999.0,2011-03-30 09:36:00,United Kingdom,21928,JUMBO BAG SCANDINAVIAN PAISLEY,10,1.95,19.5,2011-03-30 09:36:00,4344
548222,17306.0,2011-03-30 10:16:00,United Kingdom,22900, SET 2 TEA TOWELS I LOVE LONDON ,100,2.95,295.0,2011-03-30 10:16:00,4345
548223,17306.0,2011-03-30 10:18:00,United Kingdom,22988,SOLDIERS EGG CUP ,144,1.25,180.0,2011-03-30 10:18:00,4346
548234,17594.0,2011-03-30 10:32:00,United Kingdom,22384,LUNCH BAG PINK POLKADOT,20,1.65,33.0,2011-03-30 10:32:00,4347
548242,16218.0,2011-03-30 10:34:00,United Kingdom,20728,LUNCH BAG CARS BLUE,20,1.65,33.0,2011-03-30 10:34:00,4348
548245,12823.0,2011-03-30 10:36:00,United Kingdom,48138,DOORMAT UNION FLAG,60,7.95,477.0,2011-03-30 10:36:00,4349
548255,13078.0,2011-03-30 10:46:00,United Kingdom,22192,BLUE DINER WALL CLOCK,2,8.5,17.0,2011-03-30 10:46:00,4350
548256,17775.0,2011-03-30 10:50:00,United Kingdom,22335,HEART DECORATION PAINTED ZINC ,24,0.65,15.600000000000001,2011-03-30 10:50:00,4351
548257,13802.0,2011-03-30 10:54:00,United Kingdom,21867,PINK UNION JACK  LUGGAGE TAG,12,1.25,15.0,2011-03-30 10:54:00,4352
548258,14146.0,2011-03-30 11:04:00,United Kingdom,22992,REVOLVER WOODEN RULER ,12,1.95,23.4,2011-03-30 11:04:00,4353
548259,14099.0,2011-03-30 11:12:00,United Kingdom,22713,CARD I LOVE LONDON ,12,0.42,5.04,2011-03-30 11:12:00,4354
548260,15373.0,2011-03-30 11:18:00,United Kingdom,22698,PINK REGENCY TEACUP AND SAUCER,3,2.95,8.850000000000001,2011-03-30 11:18:00,4355
548267,16954.0,2011-03-30 11:32:00,United Kingdom,22183,CAKE STAND VICTORIAN FILIGREE MED,18,6.75,121.5,2011-03-30 11:32:00,4356
548276,17863.0,2011-03-30 11:39:00,United Kingdom,21788,KIDS RAIN MAC BLUE,144,0.85,122.39999999999999,2011-03-30 11:39:00,4357
548289,13988.0,2011-03-30 11:48:00,United Kingdom,22302,COFFEE MUG PEARS  DESIGN,6,2.55,15.299999999999999,2011-03-30 11:48:00,4358
548293,13798.0,2011-03-30 11:51:00,United Kingdom,21928,JUMBO BAG SCANDINAVIAN PAISLEY,100,1.95,195.0,2011-03-30 11:51:00,4359
548308,17220.0,2011-03-30 12:00:00,United Kingdom,22431,WATERING CAN BLUE ELEPHANT,2,1.95,3.9,2011-03-30 12:00:00,4360
548309,16657.0,2011-03-30 12:02:00,United Kingdom,16045,POPART WOODEN PENCILS ASST,100,0.12,12.0,2011-03-30 12:02:00,4361
548311,13728.0,2011-03-30 12:05:00,United Kingdom,21975,PACK OF 60 DINOSAUR CAKE CASES,24,0.55,13.200000000000001,2011-03-30 12:05:00,4362
548312,16059.0,2011-03-30 12:12:00,United Kingdom,84836,ZINC METAL HEART DECORATION,6,1.25,7.5,2011-03-30 12:12:00,4363
548313,15353.0,2011-03-30 12:15:00,United Kingdom,21843,RED RETROSPOT CAKE STAND,2,10.95,21.9,2011-03-30 12:15:00,4364
548314,16949.0,2011-03-30 12:24:00,United Kingdom,22969,HOMEMADE JAM SCENTED CANDLES,12,1.45,17.4,2011-03-30 12:24:00,4365
548315,16019.0,2011-03-30 12:34:00,United Kingdom,84879,ASSORTED COLOUR BIRD ORNAMENT,8,1.69,13.52,2011-03-30 12:34:00,4366
548316,17929.0,2011-03-30 12:35:00,United Kingdom,22622,BOX OF VINTAGE ALPHABET BLOCKS,24,9.95,238.79999999999998,2011-03-30 12:35:00,4367
548317,18179.0,2011-03-30 12:43:00,United Kingdom,22084,PAPER CHAIN KIT EMPIRE,6,2.95,17.700000000000003,2011-03-30 12:43:00,4368
548318,13113.0,2011-03-30 12:45:00,United Kingdom,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,1.95,15.6,2011-03-30 12:45:00,4369
548319,14180.0,2011-03-30 12:48:00,United Kingdom,22843,BISCUIT TIN VINTAGE GREEN,2,6.75,13.5,2011-03-30 12:48:00,4370
548320,12709.0,2011-03-30 12:54:00,Germany,22489,PACK OF 12 TRADITIONAL CRAYONS,40,0.42,16.8,2011-03-30 12:54:00,4371
548323,15424.0,2011-03-30 13:00:00,United Kingdom,22066,LOVE HEART TRINKET POT,48,1.45,69.6,2011-03-30 13:00:00,4372
548324,13316.0,2011-03-30 13:01:00,United Kingdom,22621,TRADITIONAL KNITTING NANCY,144,1.45,208.79999999999998,2011-03-30 13:01:00,4373
548325,13509.0,2011-03-30 13:01:00,United Kingdom,21094,SET/6 RED SPOTTY PAPER PLATES,24,0.85,20.4,2011-03-30 13:01:00,4373
548326,15424.0,2011-03-30 13:02:00,United Kingdom,82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,24,2.95,70.80000000000001,2011-03-30 13:02:00,4374
548327,16788.0,2011-03-30 13:05:00,United Kingdom,M,Manual,1,1.25,1.25,2011-03-30 13:05:00,4375
548329,16584.0,2011-03-30 13:14:00,United Kingdom,82581,TOILET METAL SIGN,250,0.55,137.5,2011-03-30 13:14:00,4376
548330,14810.0,2011-03-30 13:26:00,United Kingdom,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,2,2.95,5.9,2011-03-30 13:26:00,4377
548331,13047.0,2011-03-30 13:28:00,United Kingdom,22960,JAM MAKING SET WITH JARS,6,4.25,25.5,2011-03-30 13:28:00,4378
548332,15364.0,2011-03-30 13:39:00,United Kingdom,21626,VINTAGE UNION JACK PENNANT,12,1.95,23.4,2011-03-30 13:39:00,4379
548333,15189.0,2011-03-30 13:44:00,United Kingdom,21658,GLASS  BEURRE DISH,12,3.95,47.400000000000006,2011-03-30 13:44:00,4380
548334,18108.0,2011-03-30 13:56:00,United Kingdom,21314,SMALL GLASS HEART TRINKET POT,8,2.1,16.8,2011-03-30 13:56:00,4381
548335,14272.0,2011-03-30 13:57:00,United Kingdom,22485,SET OF 2 WOODEN MARKET CRATES,2,12.75,25.5,2011-03-30 13:57:00,4382
548336,13082.0,2011-03-30 14:06:00,United Kingdom,22729,ALARM CLOCK BAKELIKE ORANGE,4,3.75,15.0,2011-03-30 14:06:00,4383
548337,18198.0,2011-03-30 14:06:00,United Kingdom,22178,VICTORIAN GLASS HANGING T-LIGHT,192,1.25,240.0,2011-03-30 14:06:00,4383
548338,16558.0,2011-03-30 14:08:00,United Kingdom,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,1.25,30.0,2011-03-30 14:08:00,4384
548340,13426.0,2011-03-30 14:23:00,United Kingdom,22595,CHRISTMAS GINGHAM HEART,24,0.85,20.4,2011-03-30 14:23:00,4385
